"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	11	8958013	Unreliable
	"New Jersey"	"34"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	66	8958013	0.7
	"New Jersey"	"34"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	155	8958013	1.7
	"New Jersey"	"34"	"Fall on same level from slipping, tripping and stumbling"	"W01"	12	8958013	Unreliable
	"New Jersey"	"34"	"Fall involving bed"	"W06"	13	8958013	Unreliable
	"New Jersey"	"34"	"Fall on and from stairs and steps"	"W10"	80	8958013	0.9
	"New Jersey"	"34"	"Fall on and from ladder"	"W11"	11	8958013	Unreliable
	"New Jersey"	"34"	"Fall from, out of or through building or structure"	"W13"	14	8958013	Unreliable
	"New Jersey"	"34"	"Other fall from one level to another"	"W17"	10	8958013	Unreliable
	"New Jersey"	"34"	"Other fall on same level"	"W18"	112	8958013	1.3
	"New Jersey"	"34"	"Unspecified fall"	"W19"	238	8958013	2.7
	"New Jersey"	"34"	"Struck by thrown, projected or falling object"	"W20"	14	8958013	Unreliable
	"New Jersey"	"34"	"Drowning and submersion while in swimming-pool"	"W67"	16	8958013	Unreliable
	"New Jersey"	"34"	"Drowning and submersion while in natural water"	"W69"	29	8958013	0.3
	"New Jersey"	"34"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	22	8958013	0.2
	"New Jersey"	"34"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	135	8958013	1.5
	"New Jersey"	"34"	"Exposure to uncontrolled fire in building or structure"	"X00"	40	8958013	0.4
	"New Jersey"	"34"	"Exposure to excessive natural cold (hypothermia)"	"X31"	32	8958013	0.4
	"New Jersey"	"34"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	25	8958013	0.3
	"New Jersey"	"34"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	612	8958013	6.8
	"New Jersey"	"34"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	698	8958013	7.8
	"New Jersey"	"34"	"Accidental poisoning by and exposure to alcohol"	"X45"	262	8958013	2.9
	"New Jersey"	"34"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	16	8958013	Unreliable
	"New Jersey"	"34"	"Exposure to unspecified factor causing fracture"	"X59.0"	178	8958013	2.0
	"New Jersey"	"34"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	116	8958013	1.3
	"New Jersey"	"34"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	16	8958013	Unreliable
	"New Jersey"	"34"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	79	8958013	0.9
	"New Jersey"	"34"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	14	8958013	Unreliable
	"New Jersey"	"34"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	42	8958013	0.5
	"New Jersey"	"34"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	330	8958013	3.7
	"New Jersey"	"34"	"Intentional self-harm by drowning and submersion"	"X71"	19	8958013	Unreliable
	"New Jersey"	"34"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	29	8958013	0.3
	"New Jersey"	"34"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	151	8958013	1.7
	"New Jersey"	"34"	"Intentional self-harm by sharp object"	"X78"	24	8958013	0.3
	"New Jersey"	"34"	"Intentional self-harm by jumping from a high place"	"X80"	39	8958013	0.4
	"New Jersey"	"34"	"Intentional self-harm by jumping or lying before moving object"	"X81"	32	8958013	0.4
	"New Jersey"	"34"	"Assault by hanging, strangulation and suffocation"	"X91"	17	8958013	Unreliable
	"New Jersey"	"34"	"Assault by other and unspecified firearm discharge"	"X95"	270	8958013	3.0
	"New Jersey"	"34"	"Assault by sharp object"	"X99"	39	8958013	0.4
	"New Jersey"	"34"	"Assault by unspecified means"	"Y09"	44	8958013	0.5
	"New Jersey"	"34"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	8958013	Unreliable
	"New Jersey"	"34"	"Unspecified event, undetermined intent"	"Y34"	16	8958013	Unreliable
	"New Jersey"	"34"	"Legal intervention involving firearm discharge"	"Y35.0"	11	8958013	Unreliable
	"New Jersey"	"34"	"Drug or medicament, unspecified"	"Y57.9"	24	8958013	0.3
	"New Jersey"	"34"	"Surgical procedure, unspecified"	"Y83.9"	15	8958013	Unreliable
	"New Jersey"	"34"	"Other medical procedures"	"Y84.8"	16	8958013	Unreliable
	"New Jersey"	"34"	"Sequelae of other accidents"	"Y86"	26	8958013	0.3
	"New Mexico"	"35"	"Septicaemia, unspecified"	"A41.9"	27	2085109	1.3
	"New Mexico"	"35"	"Unspecified diabetes mellitus, without complications"	"E14.9"	33	2085109	1.6
	"New Mexico"	"35"	"Other obesity"	"E66.8"	18	2085109	Unreliable
	"New Mexico"	"35"	"Obesity, unspecified"	"E66.9"	13	2085109	Unreliable
	"New Mexico"	"35"	"Unspecified dementia"	"F03"	86	2085109	4.1
	"New Mexico"	"35"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	29	2085109	1.4
	"New Mexico"	"35"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	14	2085109	Unreliable
	"New Mexico"	"35"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	98	2085109	4.7
	"New Mexico"	"35"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	36	2085109	1.7
	"New Mexico"	"35"	"Depressive episode, unspecified"	"F32.9"	10	2085109	Unreliable
	"New Mexico"	"35"	"Alzheimer's disease, unspecified"	"G30.9"	22	2085109	1.1
	"New Mexico"	"35"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	17	2085109	Unreliable
	"New Mexico"	"35"	"Essential (primary) hypertension"	"I10"	25	2085109	1.2
	"New Mexico"	"35"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	131	2085109	6.3
	"New Mexico"	"35"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	135	2085109	6.5
	"New Mexico"	"35"	"Atherosclerotic heart disease"	"I25.1"	17	2085109	Unreliable
	"New Mexico"	"35"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	12	2085109	Unreliable
	"New Mexico"	"35"	"Cardiac arrest, unspecified"	"I46.9"	23	2085109	1.1
	"New Mexico"	"35"	"Atrial fibrillation and flutter"	"I48"	18	2085109	Unreliable
	"New Mexico"	"35"	"Congestive heart failure"	"I50.0"	13	2085109	Unreliable
	"New Mexico"	"35"	"Bronchopneumonia, unspecified"	"J18.0"	11	2085109	Unreliable
	"New Mexico"	"35"	"Pneumonia, unspecified"	"J18.9"	44	2085109	2.1
	"New Mexico"	"35"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	52	2085109	2.5
	"New Mexico"	"35"	"Acute respiratory failure"	"J96.0"	10	2085109	Unreliable
	"New Mexico"	"35"	"Respiratory failure, unspecified"	"J96.9"	15	2085109	Unreliable
	"New Mexico"	"35"	"Other and unspecified cirrhosis of liver"	"K74.6"	11	2085109	Unreliable
	"New Mexico"	"35"	"Joint disorder, unspecified"	"M25.9"	14	2085109	Unreliable
	"New Mexico"	"35"	"Osteoporosis, unspecified"	"M81.9"	10	2085109	Unreliable
	"New Mexico"	"35"	"Other and unspecified convulsions"	"R56.8"	12	2085109	Unreliable
	"New Mexico"	"35"	"Open wound of head, part unspecified"	"S01.9"	267	2085109	12.8
	"New Mexico"	"35"	"Traumatic subdural haemorrhage"	"S06.5"	32	2085109	1.5
	"New Mexico"	"35"	"Intracranial injury, unspecified"	"S06.9"	11	2085109	Unreliable
	"New Mexico"	"35"	"Unspecified injury of head"	"S09.9"	215	2085109	10.3
	"New Mexico"	"35"	"Open wound of neck, part unspecified"	"S11.9"	14	2085109	Unreliable
	"New Mexico"	"35"	"Unspecified injury of neck"	"S19.9"	35	2085109	1.7
	"New Mexico"	"35"	"Open wound of thorax, part unspecified"	"S21.9"	60	2085109	2.9
	"New Mexico"	"35"	"Unspecified injury of thorax"	"S29.9"	46	2085109	2.2
	"New Mexico"	"35"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	12	2085109	Unreliable
	"New Mexico"	"35"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	20	2085109	1.0
	"New Mexico"	"35"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	25	2085109	1.2
	"New Mexico"	"35"	"Fracture of shaft of humerus"	"S42.3"	11	2085109	Unreliable
	"New Mexico"	"35"	"Fracture of neck of femur"	"S72.0"	26	2085109	1.2
	"New Mexico"	"35"	"Fracture of femur, part unspecified"	"S72.9"	87	2085109	4.2
	"New Mexico"	"35"	"Unspecified injury of hip and thigh"	"S79.9"	90	2085109	4.3
	"New Mexico"	"35"	"Multiple open wounds, unspecified"	"T01.9"	11	2085109	Unreliable
	"New Mexico"	"35"	"Unspecified multiple injuries"	"T07"	66	2085109	3.2
	"New Mexico"	"35"	"Open wound of trunk, level unspecified"	"T09.1"	13	2085109	Unreliable
	"New Mexico"	"35"	"Unspecified injury of trunk, level unspecified"	"T09.9"	23	2085109	1.1
	"New Mexico"	"35"	"Open wound of unspecified body region"	"T14.1"	408	2085109	19.6
	"New Mexico"	"35"	"Injury, unspecified"	"T14.9"	234	2085109	11.2
	"New Mexico"	"35"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	27	2085109	1.3
	"New Mexico"	"35"	"Burn of unspecified body region, unspecified degree"	"T30.0"	33	2085109	1.6
	"New Mexico"	"35"	"Heroin"	"T40.1"	156	2085109	7.5
	"New Mexico"	"35"	"Other opioids"	"T40.2"	162	2085109	7.8
	"New Mexico"	"35"	"Methadone"	"T40.3"	33	2085109	1.6
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	44	2085109	2.1
	"New Mexico"	"35"	"Cocaine"	"T40.5"	53	2085109	2.5
	"New Mexico"	"35"	"Other and unspecified narcotics"	"T40.6"	10	2085109	Unreliable
	"New Mexico"	"35"	"Benzodiazepines"	"T42.4"	120	2085109	5.8
	"New Mexico"	"35"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	30	2085109	1.4
	"New Mexico"	"35"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	11	2085109	Unreliable
	"New Mexico"	"35"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	40	2085109	1.9
	"New Mexico"	"35"	"Other and unspecified antidepressants"	"T43.2"	59	2085109	2.8
	"New Mexico"	"35"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	10	2085109	Unreliable
	"New Mexico"	"35"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	24	2085109	1.2
	"New Mexico"	"35"	"Psychostimulants with abuse potential"	"T43.6"	123	2085109	5.9
	"New Mexico"	"35"	"Antiallergic and antiemetic drugs"	"T45.0"	23	2085109	1.1
	"New Mexico"	"35"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	458	2085109	22.0
	"New Mexico"	"35"	"Ethanol"	"T51.0"	130	2085109	6.2
	"New Mexico"	"35"	"Alcohol, unspecified"	"T51.9"	60	2085109	2.9
	"New Mexico"	"35"	"Toxic effect of carbon monoxide"	"T58"	17	2085109	Unreliable
	"New Mexico"	"35"	"Gases, fumes and vapours, unspecified"	"T59.9"	20	2085109	1.0
	"New Mexico"	"35"	"Hypothermia"	"T68"	35	2085109	1.7
	"New Mexico"	"35"	"Effect of reduced temperature, unspecified"	"T69.9"	32	2085109	1.5
	"New Mexico"	"35"	"Asphyxiation"	"T71"	160	2085109	7.7
	"New Mexico"	"35"	"Drowning and nonfatal submersion"	"T75.1"	22	2085109	1.1
	"New Mexico"	"35"	"Sequelae of unspecified injury of head"	"T90.9"	14	2085109	Unreliable
	"New Mexico"	"35"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	17	2085109	Unreliable
	"New Mexico"	"35"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	41	2085109	2.0
	"New Mexico"	"35"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	11	2085109	Unreliable
	"New Mexico"	"35"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	24	2085109	1.2
	"New Mexico"	"35"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	13	2085109	Unreliable
	"New Mexico"	"35"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	23	2085109	1.1
	"New Mexico"	"35"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	24	2085109	1.2
	"New Mexico"	"35"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	58	2085109	2.8
	"New Mexico"	"35"	"Fall involving bed"	"W06"	15	2085109	Unreliable
	"New Mexico"	"35"	"Other fall from one level to another"	"W17"	32	2085109	1.5
	"New Mexico"	"35"	"Other fall on same level"	"W18"	300	2085109	14.4
	"New Mexico"	"35"	"Unspecified fall"	"W19"	30	2085109	1.4
	"New Mexico"	"35"	"Accidental suffocation and strangulation in bed"	"W75"	12	2085109	Unreliable
	"New Mexico"	"35"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	20	2085109	1.0
	"New Mexico"	"35"	"Exposure to unspecified smoke, fire and flames"	"X09"	10	2085109	Unreliable
	"New Mexico"	"35"	"Exposure to excessive natural cold (hypothermia)"	"X31"	36	2085109	1.7
	"New Mexico"	"35"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	56	2085109	2.7
	"New Mexico"	"35"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	158	2085109	7.6
	"New Mexico"	"35"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	208	2085109	10.0
	"New Mexico"	"35"	"Accidental poisoning by and exposure to alcohol"	"X45"	154	2085109	7.4
	"New Mexico"	"35"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	11	2085109	Unreliable
	"New Mexico"	"35"	"Exposure to unspecified factor causing fracture"	"X59.0"	15	2085109	Unreliable
	"New Mexico"	"35"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	21	2085109	1.0
	"New Mexico"	"35"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	18	2085109	Unreliable
	"New Mexico"	"35"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	2085109	Unreliable
	"New Mexico"	"35"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	43	2085109	2.1
	"New Mexico"	"35"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	17	2085109	Unreliable
	"New Mexico"	"35"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	10	2085109	Unreliable
	"New Mexico"	"35"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	115	2085109	5.5
	"New Mexico"	"35"	"Intentional self-harm by handgun discharge"	"X72"	19	2085109	Unreliable
	"New Mexico"	"35"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27	2085109	1.3
	"New Mexico"	"35"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	229	2085109	11.0
	"New Mexico"	"35"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	10	2085109	Unreliable
	"New Mexico"	"35"	"Assault by other and unspecified firearm discharge"	"X95"	75	2085109	3.6
	"New Mexico"	"35"	"Assault by sharp object"	"X99"	30	2085109	1.4
	"New Mexico"	"35"	"Assault by other specified means"	"Y08"	13	2085109	Unreliable
	"New Mexico"	"35"	"Assault by unspecified means"	"Y09"	12	2085109	Unreliable
	"New Mexico"	"35"	"Unspecified event, undetermined intent"	"Y34"	11	2085109	Unreliable
	"New Mexico"	"35"	"Legal intervention involving firearm discharge"	"Y35.0"	18	2085109	Unreliable
	"New Mexico"	"35"	"Sequelae of motor-vehicle accident"	"Y85.0"	13	2085109	Unreliable
	"New York"	"36"	"Septicaemia, unspecified"	"A41.9"	123	19795791	0.6
	"New York"	"36"	"Chronic viral hepatitis C"	"B18.2"	11	19795791	Unreliable
	"New York"	"36"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	14	19795791	Unreliable
	"New York"	"36"	"Malignant neoplasm of prostate"	"C61"	13	19795791	Unreliable
	"New York"	"36"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	10	19795791	Unreliable
	"New York"	"36"	"Anaemia, unspecified"	"D64.9"	14	19795791	Unreliable
	"New York"	"36"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	10	19795791	Unreliable
	"New York"	"36"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	11	19795791	Unreliable
	"New York"	"36"	"Unspecified diabetes mellitus, without complications"	"E14.9"	168	19795791	0.8
	"New York"	"36"	"Other obesity"	"E66.8"	38	19795791	0.2
	"New York"	"36"	"Obesity, unspecified"	"E66.9"	96	19795791	0.5
	"New York"	"36"	"Hyperlipidaemia, unspecified"	"E78.5"	12	19795791	Unreliable
	"New York"	"36"	"Volume depletion"	"E86"	13	19795791	Unreliable
	"New York"	"36"	"Unspecified dementia"	"F03"	246	19795791	1.2
	"New York"	"36"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	76	19795791	0.4
	"New York"	"36"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	143	19795791	0.7
	"New York"	"36"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	92	19795791	0.5
	"New York"	"36"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	26	19795791	0.1
	"New York"	"36"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	42	19795791	0.2
	"New York"	"36"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	17	19795791	Unreliable
	"New York"	"36"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	17	19795791	Unreliable
	"New York"	"36"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	243	19795791	1.2
	"New York"	"36"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	1259	19795791	6.4
	"New York"	"36"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	315	19795791	1.6
	"New York"	"36"	"Schizophrenia, unspecified"	"F20.9"	10	19795791	Unreliable
	"New York"	"36"	"Bipolar affective disorder, unspecified"	"F31.9"	11	19795791	Unreliable
	"New York"	"36"	"Depressive episode, unspecified"	"F32.9"	66	19795791	0.3
	"New York"	"36"	"Parkinson's disease"	"G20"	27	19795791	0.1
	"New York"	"36"	"Alzheimer's disease, unspecified"	"G30.9"	20	19795791	0.1
	"New York"	"36"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	93	19795791	0.5
	"New York"	"36"	"Compression of brain"	"G93.5"	35	19795791	0.2
	"New York"	"36"	"Essential (primary) hypertension"	"I10"	136	19795791	0.7
	"New York"	"36"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	603	19795791	3.0
